label,text,category
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 07037727972 now.",ponzi
1,"International Oil Company hiring Field Support Staff in Enugu. Earn N350,000 monthly. Send application details via WhatsApp: 09014164879",fake_job
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,URGENT: Your GTBank account has been restricted due to unverified KYC records. Call 08137821056 immediately to update your details.,banking_phishing
1,"JOB OFFER: Urgently recruiting Admin Officers at Kano, Lagos. Salary: N180,000/month. Text YES to 08034505732 for interview invitation.",fake_job
0,"Bro, abeg transfer N7,000 give me. I dey Enugu like this, money no dey my hand for transport.",personal
1,"JOB OFFER: Urgently recruiting Admin Officers at Ibadan, Lagos. Salary: N180,000/month. Text YES to 08128514190 for interview invitation.",fake_job
0,"PalmPay: Credit N10,000.00. Desc: NIP/TRANSFER FROM OLUMIDE. Bal: N638,000.00.",bank_alert
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"CONGRATULATIONS! Your mobile number won N393,000 in the 9mobile Promo. Pay N1,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"GTBank: Acct 012***9376 Debited: N3,000.00 Desc: POS PURCHASE - Kano. Bal: N16,000.00.",bank_alert
0,"OPay: Your One Time Password (OTP) is 164561 for transfer of N6,000.00 to EMMANUEL. Valid for 5 minutes. DO NOT SHARE.",otp
0,I have arrived at Ikeja. Will call you once the meeting is done.,personal
0,Airtel: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"Access Bank: Credit N15,000.00. Desc: NIP/TRANSFER FROM IBRAHIM. Bal: N761,000.00.",bank_alert
1,DEBT WARNING: SUNDAY with phone 08137299520 is a chronic defaulter on PalmCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,"PalmPay: Your One Time Password (OTP) is 834285 for transfer of N1,000.00 to BLESSING. Valid for 5 minutes. DO NOT SHARE.",otp
1,"International Oil Company hiring Field Support Staff in Port Harcourt. Earn N350,000 monthly. Send application details via WhatsApp: 09010337902",fake_job
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08167867397 to clear your profile.",banking_phishing
0,"Fidelity: Credit N11,000.00. Desc: NIP/TRANSFER FROM ADAMU. Bal: N583,000.00.",bank_alert
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 09031085370 to clear your profile.",banking_phishing
1,DEBT WARNING: IBRAHIM with phone 07039645495 is a chronic defaulter on LendNG. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,URGENT: Your Access Bank account has been restricted due to unverified NIN. Call 09031829803 immediately to update your details.,banking_phishing
0,Glo: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08124745171 to clear your profile.",banking_phishing
0,"OPay: Your One Time Password (OTP) is 170396 for transfer of N8,000.00 to SUNDAY. Valid for 5 minutes. DO NOT SHARE.",otp
0,"Fidelity: Acct 012***5622 Debited: N3,000.00 Desc: POS PURCHASE - Lekki. Bal: N13,000.00.",bank_alert
0,"Fidelity: Credit N12,000.00. Desc: NIP/TRANSFER FROM KELECHI. Bal: N153,000.00.",bank_alert
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 07037677839 to clear your profile.",banking_phishing
1,"International Oil Company hiring Field Support Staff in Port Harcourt. Earn N350,000 monthly. Send application details via WhatsApp: 08022467400",fake_job
1,"CONGRATULATIONS! Your mobile number won N188,000 in the 9mobile Promo. Pay N6,000 processing fee to account 0123456789 to receive cash.",advance_fee
1,"Get instant loan of N15,000 directly to your OPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-26",loan_scam
1,DEBT WARNING: BLESSING with phone 08030796330 is a chronic defaulter on QuickLoan. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,"Bro, abeg transfer N6,000 give me. I dey Abuja like this, money no dey my hand for transport.",personal
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"International Oil Company hiring Field Support Staff in Surulere. Earn N350,000 monthly. Send application details via WhatsApp: 08139627365",fake_job
1,"CONGRATULATIONS! Your mobile number won N501,000 in the Airtel Promo. Pay N7,000 processing fee to account 0123456789 to receive cash.",advance_fee
1,"Get instant loan of N11,000 directly to your OPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-36",loan_scam
1,"ALERT: A transaction of N47,000 was attempted on your GTBank app. If not you, click http://firstbank-secure-portal.com to block account.",banking_phishing
1,"CONGRATULATIONS! Your mobile number won N744,000 in the 9mobile Promo. Pay N5,000 processing fee to account 0123456789 to receive cash.",advance_fee
1,"ALERT: A transaction of N10,000 was attempted on your Fidelity app. If not you, click http://zenith-secure-portal.com to block account.",banking_phishing
0,Airtel: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"ALERT: A transaction of N37,000 was attempted on your FirstBank app. If not you, click http://zenith-secure-portal.com to block account.",banking_phishing
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"GTBank: Acct 012***9533 Debited: N8,000.00 Desc: POS PURCHASE - Yaba. Bal: N27,000.00.",bank_alert
0,I have arrived at Enugu. Will call you once the meeting is done.,personal
1,"ALERT: A transaction of N35,000 was attempted on your Kuda app. If not you, click http://gtb-secure-portal.com to block account.",banking_phishing
0,"9mobile: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"GTBank: Your One Time Password (OTP) is 671844 for transfer of N1,000.00 to KELECHI. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08026266032 to clear your profile.",banking_phishing
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"ALERT: A transaction of N32,000 was attempted on your PalmPay app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
1,"Get instant loan of N41,000 directly to your UBA account in 2 minutes! No document needed. Download: bit.ly/ng-loan-80",loan_scam
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08162209434 to clear your profile.",banking_phishing
1,DEBT WARNING: CHIOMA with phone 09011984656 is a chronic defaulter on QuickLoan. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"International Oil Company hiring Field Support Staff in Yaba. Earn N350,000 monthly. Send application details via WhatsApp: 08165974887",fake_job
1,URGENT: Your Access Bank account has been restricted due to unverified NIN. Call 08167175663 immediately to update your details.,banking_phishing
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08021928567 to clear your profile.",banking_phishing
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08030713659 to clear your profile.",banking_phishing
0,I have arrived at Surulere. Will call you once the meeting is done.,personal
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"9mobile: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Get instant loan of N48,000 directly to your Fidelity account in 2 minutes! No document needed. Download: bit.ly/ng-loan-56",loan_scam
1,"International Oil Company hiring Field Support Staff in Yaba. Earn N350,000 monthly. Send application details via WhatsApp: 08134727274",fake_job
1,"Invest N2,000 and get N49,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Get instant loan of N22,000 directly to your OPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-56",loan_scam
1,"JOB OFFER: Urgently recruiting Admin Officers at Ibadan, Lagos. Salary: N180,000/month. Text YES to 08162720450 for interview invitation.",fake_job
0,"PalmPay: Credit N21,000.00. Desc: NIP/TRANSFER FROM SUNDAY. Bal: N276,000.00.",bank_alert
1,"Invest N4,000 and get N39,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 09030792746 now.",ponzi
1,"CONGRATULATIONS! Your mobile number won N942,000 in the MTN Promo. Pay N5,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"Fidelity: Credit N13,000.00. Desc: NIP/TRANSFER FROM SUNDAY. Bal: N475,000.00.",bank_alert
1,DEBT WARNING: KELECHI with phone 09035608469 is a chronic defaulter on LendNG. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"CONGRATULATIONS! Your mobile number won N659,000 in the Glo Promo. Pay N7,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"OPay: Credit N34,000.00. Desc: NIP/TRANSFER FROM ADAMU. Bal: N306,000.00.",bank_alert
0,"Kuda: Acct 012***6312 Debited: N1,000.00 Desc: POS PURCHASE - Ikeja. Bal: N47,000.00.",bank_alert
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08025307079 to clear your profile.",banking_phishing
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"Bro, abeg transfer N8,000 give me. I dey Abuja like this, money no dey my hand for transport.",personal
1,DEBT WARNING: CHUKWUEMEKA with phone 09017394059 is a chronic defaulter on LendNG. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"CONGRATULATIONS! Your mobile number won N656,000 in the MTN Promo. Pay N6,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"ALERT: A transaction of N19,000 was attempted on your Kuda app. If not you, click http://zenith-secure-portal.com to block account.",banking_phishing
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Get instant loan of N10,000 directly to your Zenith Bank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-68",loan_scam
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Get instant loan of N21,000 directly to your GTBank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-32",loan_scam
0,"Kuda: Your One Time Password (OTP) is 683597 for transfer of N8,000.00 to IBRAHIM. Valid for 5 minutes. DO NOT SHARE.",otp
0,I have arrived at Ikeja. Will call you once the meeting is done.,personal
1,"JOB OFFER: Urgently recruiting Admin Officers at Kano, Lagos. Salary: N180,000/month. Text YES to 08031313487 for interview invitation.",fake_job
0,"Airtel: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,DEBT WARNING: CHUKWUEMEKA with phone 08130816957 is a chronic defaulter on PalmCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"JOB OFFER: Urgently recruiting Admin Officers at Ikeja, Lagos. Salary: N180,000/month. Text YES to 09013210597 for interview invitation.",fake_job
0,"Bro, abeg transfer N1,000 give me. I dey Ibadan like this, money no dey my hand for transport.",personal
0,"PalmPay: Credit N31,000.00. Desc: NIP/TRANSFER FROM CHUKWUEMEKA. Bal: N151,000.00.",bank_alert
0,"Fidelity: Your One Time Password (OTP) is 516762 for transfer of N7,000.00 to ADAMU. Valid for 5 minutes. DO NOT SHARE.",otp
0,I have arrived at Ikeja. Will call you once the meeting is done.,personal
0,I have arrived at Surulere. Will call you once the meeting is done.,personal
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"CONGRATULATIONS! Your mobile number won N386,000 in the 9mobile Promo. Pay N2,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"Zenith Bank: Credit N34,000.00. Desc: NIP/TRANSFER FROM KELECHI. Bal: N550,000.00.",bank_alert
